NAME,CZ,LOGMSTAR,LOGMH,RADEG,DEDEG,GRPCZ,CCR,CCB
ECO00165,6536.4,8.43,10.8,133.284,25.978,6536.4,1.43,1.0
ECO00166,6868.5,8.35,10.77,228.489,27.254,6868.5,1.56,1.0
ECO00167,5425.0,8.59,11.07,191.199,6.764,5461.0,1.36,1.0
ECO00168,6635.5,9.13,13.01,191.846,27.465,6628.9,1.02,1.0
ECO00169,6612.9,8.57,10.86,195.988,26.729,6612.9,1.17,1.0
ECO00170,6534.8,8.69,10.93,195.419,27.549,6499.4,1.48,1.0
ECO00171,6834.4,9.29,11.26,175.27,26.269,6883.3,1.11,1.0
ECO00172,6847.5,8.51,10.95,192.436,27.592,6961.3,1.52,1.0
ECO00173,5472.0,8.39,11.1,195.636,27.393,5447.5,1.44,1.0
ECO00174,3339.3,8.69,10.76,140.007,7.056,3339.3,1.38,1.0
ECO00175,6807.8,8.49,10.78,205.741,11.957,6807.8,1.5,1.0
ECO00176,5530.9,8.33,10.76,183.106,7.137,5530.9,1.59,1.0
ECO00177,6842.7,8.45,10.75,199.841,6.311,6842.7,1.55,1.0
ECO00178,6461.3,8.55,12.07,188.419,7.839,6455.8,1.55,1.0
ECO00179,5108.1,8.53,10.77,211.352,7.611,5108.1,1.35,1.0
ECO00180,5335.1,8.35,10.78,132.084,26.414,5335.1,1.52,1.0
ECO00181,2650.3,8.35,10.82,151.796,12.651,2650.3,1.35,1.0
ECO00182,5527.3,8.59,10.84,144.953,7.066,5527.3,1.23,1.0
ECO00183,6423.9,8.59,10.78,192.102,9.317,6423.9,1.49,1.0
ECO00184,5396.2,8.47,10.75,210.418,7.998,5396.2,1.6,1.0
ECO00185,5637.8,8.65,13.7,210.67,9.279,5941.5,1.46,1.0
ECO00186,4553.9,8.37,10.78,210.479,9.379,4553.9,1.43,1.0
ECO00187,5832.3,8.35,10.76,191.404,10.599,5832.3,1.61,1.0
ECO00188,6456.4,8.69,10.79,231.268,7.282,6456.4,1.33,1.0
ECO00189,4477.5,8.47,10.75,211.445,7.698,4477.5,1.6,1.0
ECO00190,5168.4,8.35,10.75,205.409,24.677,5168.4,1.48,1.0
ECO00191,3938.0,8.33,10.76,231.858,11.284,3938.0,1.55,1.0
ECO00192,6975.7,8.31,10.77,209.726,14.933,6975.7,1.48,1.0
ECO00193,4972.2,8.79,10.88,209.319,15.882,4972.2,1.16,1.0
ECO00194,6362.8,8.13,10.76,233.042,11.158,6362.8,1.59,1.0
ECO00195,6839.1,8.51,10.74,232.923,12.741,6839.1,1.6,1.0
ECO00196,6904.9,8.65,11.35,210.993,15.85,6900.2,1.47,1.0
ECO00197,5459.6,8.27,11.33,220.141,14.476,5415.3,1.58,1.0
ECO00198,5577.6,8.81,11.83,157.593,15.255,5589.3,1.25,1.0
ECO00199,4502.9,8.43,10.78,204.553,15.863,4502.9,1.47,1.0
ECO00200,4953.8,8.25,11.91,138.872,11.774,4852.4,1.57,1.0
ECO00201,3601.8,8.71,10.75,146.671,14.198,3601.8,1.41,1.0
ECO00202,5986.3,8.55,13.47,162.94,8.557,6361.0,1.45,1.0
ECO00203,6501.1,8.75,10.84,162.532,8.917,6501.1,1.22,1.0
ECO00204,6623.2,8.45,10.75,197.167,24.077,6623.2,1.54,1.0
ECO00205,6404.2,8.57,11.11,184.229,25.775,6393.2,1.36,1.0
ECO00206,6758.8,8.65,10.76,184.187,26.124,6758.8,1.39,1.0
ECO00207,3658.7,8.31,10.75,174.414,8.864,3658.7,1.47,1.0
ECO00208,6816.4,8.99,11.84,230.289,15.334,6819.4,1.2,1.0
ECO00209,6415.5,8.63,10.83,188.812,24.549,6415.5,1.29,1.0
ECO00210,4754.0,8.57,10.76,169.25,24.765,4754.0,1.4,1.0
ECO00211,4352.5,8.53,10.76,192.717,25.259,4352.5,1.4,1.0
ECO00212,6602.4,8.37,10.76,198.768,24.939,6602.4,1.6,1.0
ECO00213,6884.8,8.41,11.17,186.616,25.889,6900.0,1.47,1.0
ECO00214,6566.4,8.59,10.81,196.238,25.583,6566.4,1.34,1.0
ECO00215,6431.0,8.37,10.81,225.617,14.902,6431.0,1.33,1.0
ECO00216,5809.9,8.51,10.78,150.176,15.606,5809.9,1.41,1.0
ECO00217,6769.9,8.67,11.84,230.268,15.269,6819.4,1.51,1.0
ECO00218,6813.9,8.75,12.6,227.737,13.446,6752.5,1.49,1.0
ECO00219,6720.1,8.51,10.75,206.255,15.968,6720.1,1.54,1.0
ECO00220,6550.0,8.89,10.82,206.719,15.969,6550.0,1.23,1.0
ECO00221,2900.6,8.25,10.78,231.053,11.694,2900.6,1.44,1.0
ECO00222,6637.0,8.41,11.45,228.421,13.81,6713.3,1.45,1.0
ECO00223,6526.1,8.57,10.77,155.583,15.816,6526.1,1.47,1.0
ECO00224,2909.6,8.75,10.83,143.642,13.006,2909.6,1.18,1.0
ECO00225,6237.4,8.67,10.79,164.85,9.101,6237.4,1.31,1.0
ECO00226,5959.6,8.85,10.75,144.323,14.249,5959.6,1.42,1.0
ECO00227,6805.8,8.81,10.8,162.467,8.728,6805.8,1.32,1.0
ECO00228,6188.0,8.47,10.76,164.111,8.912,6188.0,1.47,1.0
ECO00229,6691.4,8.41,11.64,209.795,10.213,6655.0,1.38,1.0
ECO00230,6088.1,10.93,12.02,152.465,30.321,6088.1,1.03,1.0
ECO00231,6273.0,10.31,12.01,169.745,22.887,6247.7,1.06,1.0
ECO00232,4180.9,9.59,11.18,170.52,19.05,4180.9,1.1,1.0
ECO00233,5481.5,8.41,10.79,142.951,-0.408,5481.5,1.42,1.0
ECO00234,4394.4,8.55,10.83,143.697,32.144,4394.4,1.27,1.0
ECO00235,5921.4,8.71,10.82,176.019,9.165,5921.4,1.26,1.0
ECO00236,4737.1,8.65,13.05,147.277,44.048,4720.4,1.1,1.0
ECO00237,4445.8,8.19,10.78,148.115,32.469,4445.8,1.41,1.0
ECO00238,4381.5,8.39,10.77,149.37,45.215,4381.5,1.46,1.0
ECO00239,3007.0,8.61,10.84,172.076,41.444,3007.0,1.23,1.0
ECO00240,3241.1,8.39,10.77,176.479,17.193,3241.1,1.45,1.0
ECO00241,3724.2,8.39,10.76,177.599,-0.528,3724.2,1.45,1.0
ECO00242,4841.7,8.55,10.98,191.433,47.101,4841.7,1.16,1.0
ECO00243,3029.0,8.33,11.76,145.678,9.456,3054.4,1.5,1.0
ECO00244,5288.3,8.83,10.76,195.397,28.147,5288.3,1.34,1.0
ECO00245,4442.5,8.03,10.75,201.456,33.065,4442.5,1.46,1.0
ECO00246,3185.0,8.63,10.86,202.36,0.903,3185.0,1.16,1.0
ECO00247,4365.1,8.55,10.77,227.404,39.265,4365.1,1.41,1.0
ECO00248,3328.8,8.51,10.77,210.154,36.052,3328.8,1.37,1.0
ECO00249,2880.4,8.63,11.01,157.474,20.802,2880.4,1.09,1.0
ECO00250,2992.4,8.43,10.77,136.341,21.623,2992.4,1.55,1.0
ECO00251,6817.4,8.63,11.58,156.059,0.148,6853.9,1.55,1.0
ECO00252,4640.6,8.73,10.79,194.436,34.84,4640.6,1.3,1.0
ECO00253,4919.5,8.23,12.63,196.601,35.229,4839.2,1.34,1.0
ECO00254,4461.8,8.09,10.76,217.833,34.634,4461.8,1.46,1.0
ECO00255,3441.1,8.41,11.45,217.933,31.69,3527.6,1.39,1.0
ECO00256,5547.7,8.55,11.3,161.343,1.985,5520.0,1.51,1.0
ECO00257,5729.6,8.37,11.11,176.058,19.337,5745.0,1.26,1.0
ECO00258,6876.6,8.67,10.75,186.461,1.443,6876.6,1.51,1.0
ECO00259,4066.7,8.33,10.78,213.788,49.342,4066.7,1.37,1.0
ECO00260,3173.1,8.41,10.76,218.836,43.972,3173.1,1.44,1.0
ECO00261,4391.6,8.63,10.78,137.231,22.813,4391.6,1.32,1.0
ECO00262,6072.1,10.33,11.69,210.88,9.221,5937.6,1.13,1.0
ECO00263,6211.5,8.59,11.73,176.338,9.802,6290.9,1.43,1.0
ECO00264,4261.2,8.51,11.63,179.172,23.825,4208.8,1.52,1.0
ECO00265,4246.9,8.63,11.44,216.321,32.449,4236.1,1.39,1.0
ECO00266,5352.7,8.65,12.89,197.092,-0.96,5322.6,1.47,1.0
ECO00267,4321.6,8.71,10.8,189.98,-0.8,4321.6,1.39,1.0
ECO00268,4950.7,8.63,10.8,202.486,-0.614,4950.7,1.35,1.0
ECO00269,4864.1,8.45,11.16,165.71,-0.364,4931.1,1.56,1.0
ECO00270,5440.1,8.67,12.73,159.659,-0.345,5421.8,1.37,1.0
ECO00271,3636.6,8.55,10.79,190.076,-0.185,3636.6,1.32,1.0
ECO00272,4704.3,8.63,11.12,190.273,-0.083,4672.7,1.35,1.0
ECO00273,5031.4,8.59,10.81,202.56,-0.03,5031.4,1.36,1.0
ECO00274,3090.2,8.45,10.77,197.01,9.957,3090.2,1.43,1.0
ECO00275,4313.4,8.63,10.76,160.687,0.149,4313.4,1.41,1.0
ECO00276,6074.0,8.51,10.76,152.71,0.281,6074.0,1.51,1.0
ECO00277,5885.2,8.75,10.81,182.356,0.308,5885.2,1.29,1.0
ECO00278,5993.4,8.47,11.05,182.904,0.322,5978.2,1.48,1.0
ECO00279,6980.9,8.89,12.71,170.165,0.457,7164.0,1.37,1.0
ECO00280,6257.2,8.47,10.75,177.097,10.44,6257.2,1.5,1.0
ECO00281,6747.8,8.33,10.75,225.96,0.565,6747.8,1.61,1.0
ECO00282,6492.5,8.53,10.76,181.667,1.334,6492.5,1.47,1.0
ECO00283,6896.8,8.79,10.94,187.903,1.348,6899.8,1.47,1.0
ECO00284,6153.6,8.49,11.36,182.99,1.489,6072.2,1.6,1.0
ECO00285,6215.3,8.69,11.1,165.906,10.937,6234.4,1.37,1.0
ECO00286,5409.3,8.43,10.76,197.887,1.526,5409.3,1.58,1.0
ECO00287,5241.2,8.71,10.76,180.679,1.526,5241.2,1.43,1.0
ECO00288,4931.4,8.45,10.74,206.6,1.579,4931.4,1.47,1.0
ECO00289,5125.9,8.51,10.79,192.911,1.671,5125.9,1.42,1.0
ECO00290,5720.3,9.09,13.95,181.191,1.804,5993.4,1.42,1.0
ECO00291,5555.4,9.05,13.95,180.967,1.836,5993.4,1.39,1.0
ECO00292,5504.8,8.81,13.95,180.9,2.05,5993.4,1.14,1.0
ECO00293,4970.0,8.95,11.61,215.504,11.381,4894.3,1.32,1.0
ECO00294,5937.6,9.25,11.11,180.153,2.147,6048.9,1.21,1.0
ECO00295,6125.8,8.53,10.75,181.527,2.192,6125.8,1.54,1.0
ECO00296,6480.3,8.41,10.77,197.421,2.285,6480.3,1.53,1.0
ECO00297,5024.4,8.47,10.85,196.879,2.327,5024.4,1.2,1.0
ECO00298,3302.4,8.43,10.76,204.342,2.331,3302.4,1.44,1.0
ECO00299,6183.5,8.29,10.77,171.742,2.333,6183.5,1.4,1.0
ECO00300,6750.1,8.49,10.92,171.575,2.58,6750.1,1.1,1.0
ECO00301,3538.2,8.83,13.06,134.415,2.988,3640.7,1.38,1.0
ECO00302,4792.6,8.55,10.77,146.901,3.284,4792.6,1.37,1.0
ECO00303,5442.3,8.55,11.29,205.678,3.302,5452.7,1.51,1.0
ECO00304,4327.1,8.51,11.0,208.052,3.655,4329.1,1.45,1.0
ECO00305,3595.1,8.53,10.76,235.893,3.746,3595.1,1.46,1.0
ECO00306,6012.1,8.55,10.76,168.512,17.16,6012.1,1.41,1.0
ECO00307,4266.7,8.69,10.78,133.884,17.478,4266.7,1.43,1.0
ECO00308,4004.2,8.85,10.82,130.646,17.876,4004.2,1.24,1.0
ECO00309,6214.5,8.63,10.76,137.848,18.043,6214.5,1.39,1.0
ECO00310,5875.7,8.47,10.77,143.124,18.269,5875.7,1.44,1.0
ECO00311,6094.9,8.49,10.78,131.43,18.273,6094.9,1.48,1.0
ECO00312,6689.1,8.43,10.77,195.275,11.506,6689.1,1.56,1.0
ECO00313,5832.7,8.43,10.75,142.803,18.591,5832.7,1.58,1.0
ECO00314,4315.5,8.61,11.32,133.317,18.651,4290.5,1.38,1.0
ECO00315,3576.1,8.45,10.78,154.635,18.897,3576.1,1.46,1.0
ECO00316,6047.9,8.89,10.84,170.915,19.275,6047.9,1.13,1.0
ECO00317,4172.8,9.03,11.7,132.462,19.299,4075.0,1.29,1.0
ECO00318,4472.2,8.57,10.78,145.288,19.646,4472.2,1.35,1.0
ECO00319,4293.7,8.53,10.75,237.346,20.048,4293.7,1.49,1.0
ECO00320,6252.4,8.69,10.81,154.498,21.591,6252.4,1.26,1.0
ECO00321,5406.3,8.87,10.84,149.384,21.882,5406.3,1.19,1.0
ECO00322,4997.4,8.23,11.38,145.475,11.654,4968.8,1.45,1.0
ECO00323,3742.4,8.41,10.75,137.219,21.925,3742.4,1.47,1.0
ECO00324,6299.0,8.47,10.77,156.797,22.373,6299.0,1.37,1.0
ECO00325,5144.3,8.33,10.75,222.481,22.544,5144.3,1.59,1.0
ECO00326,5334.7,8.33,10.82,221.447,22.735,5334.7,1.33,1.0
ECO00327,6530.3,8.71,12.98,166.975,22.875,6480.1,1.46,1.0
ECO00328,3935.9,8.49,10.79,156.807,23.031,3935.9,1.36,1.0
ECO00329,5371.3,8.41,10.76,221.387,23.298,5371.3,1.48,1.0
ECO00330,4927.5,8.53,10.76,228.182,23.35,4927.5,1.43,1.0
ECO00331,5088.5,8.53,10.76,176.847,23.366,5088.5,1.54,1.0
ECO00332,5607.7,8.49,10.89,219.028,13.105,5607.7,1.17,1.0
ECO00333,3559.3,8.55,10.75,176.898,23.918,3559.3,1.46,1.0
ECO00334,4010.5,8.47,10.76,140.412,28.147,4010.5,1.44,1.0
ECO00335,5424.0,9.03,10.78,195.791,28.49,5424.0,1.3,1.0
ECO00336,6556.1,8.65,11.14,140.587,28.573,6505.1,1.18,1.0
ECO00337,5817.9,8.69,12.48,196.154,29.147,5914.7,1.36,1.0
ECO00338,4559.1,8.53,10.77,188.409,29.451,4559.1,1.51,1.0
ECO00339,6024.4,8.65,10.78,170.629,13.267,6024.4,1.37,1.0
ECO00340,6608.1,8.55,10.77,213.652,29.714,6608.1,1.43,1.0
ECO00341,4445.4,8.91,12.53,217.4,29.987,4452.6,1.45,1.0
ECO00342,6368.4,8.55,10.78,148.189,30.033,6368.4,1.49,1.0
ECO00343,6260.4,8.95,13.65,138.551,30.057,6452.7,1.49,1.0
ECO00344,3367.9,8.59,10.78,179.857,30.215,3367.9,1.34,1.0
ECO00345,5032.6,8.51,10.78,204.923,30.284,5032.6,1.41,1.0
ECO00346,6640.9,8.53,10.77,161.495,30.291,6640.9,1.37,1.0
ECO00347,3909.4,8.43,11.6,217.06,30.716,3816.2,1.31,1.0
ECO00348,5634.9,8.29,11.52,198.93,30.753,5672.9,1.59,1.0
ECO00349,5575.0,8.47,11.98,199.52,31.096,5603.3,1.45,1.0
ECO00350,3029.2,8.67,10.76,141.911,11.621,3029.2,1.43,1.0
ECO00351,4217.5,8.55,10.76,167.623,13.766,4217.5,1.41,1.0
ECO00352,6077.2,8.89,13.0,151.052,31.254,6138.3,1.31,1.0
ECO00353,5175.5,8.71,10.77,201.566,31.43,5175.5,1.48,1.0
ECO00354,5240.8,8.19,10.75,144.088,31.505,5240.8,1.51,1.0
ECO00355,6560.0,9.05,10.82,144.098,31.569,6560.0,1.19,1.0
ECO00356,4366.2,8.49,10.76,145.131,31.886,4366.2,1.44,1.0
ECO00357,4871.0,8.43,10.76,220.91,32.334,4871.0,1.43,1.0
ECO00358,6712.9,8.45,11.24,163.539,32.449,6702.8,1.45,1.0
ECO00359,4443.7,8.43,10.83,132.35,32.598,4443.7,1.27,1.0
ECO00360,6546.5,8.51,10.79,183.626,14.253,6546.5,1.43,1.0
ECO00361,4725.5,8.65,10.78,202.457,33.027,4725.5,1.33,1.0
ECO00362,5529.0,8.63,10.78,194.557,33.181,5529.0,1.33,1.0
ECO00363,4412.0,8.39,10.77,146.408,33.247,4412.0,1.4,1.0
ECO00364,4851.1,8.35,10.79,214.456,33.555,4851.1,1.49,1.0
ECO00365,6737.8,9.19,13.89,139.988,33.68,6780.8,1.37,1.0
ECO00366,4239.3,8.47,10.98,190.685,34.104,4256.4,1.39,1.0
ECO00367,6298.6,8.79,12.21,139.798,34.453,6437.1,1.39,1.0
ECO00368,5319.2,8.73,10.82,197.927,34.561,5319.2,1.29,1.0
ECO00369,6435.4,8.57,10.76,171.122,34.581,6435.4,1.53,1.0
ECO00370,3891.9,8.73,11.49,209.942,34.848,3808.6,1.19,1.0
ECO00371,6718.8,8.63,10.76,160.227,34.893,6718.8,1.42,1.0
ECO00372,4674.4,8.17,11.52,146.918,34.947,4648.7,1.43,1.0
ECO00373,4662.3,8.51,10.76,146.795,35.631,4662.3,1.48,1.0
ECO00374,6348.1,8.55,10.77,176.056,35.962,6348.1,1.39,1.0
ECO00375,5989.5,8.55,10.75,145.316,35.975,5989.5,1.44,1.0
ECO00376,4762.9,8.77,10.79,218.916,36.262,4762.9,1.29,1.0
ECO00377,4347.3,9.09,12.88,218.999,36.583,4323.7,1.35,1.0
ECO00378,5171.2,8.57,11.22,180.224,15.251,5138.6,1.38,1.0
ECO00379,4714.1,8.67,11.06,195.219,37.065,4714.4,1.47,1.0
ECO00380,5245.1,8.63,11.59,149.055,37.075,5138.9,1.47,1.0
ECO00381,4342.7,8.43,10.8,219.886,37.343,4342.7,1.35,1.0
ECO00382,5184.4,8.33,10.75,132.612,37.968,5184.4,1.61,1.0
ECO00383,5450.9,8.47,10.76,147.318,38.355,5450.9,1.41,1.0
ECO00384,5854.8,8.69,10.78,207.66,38.509,5854.8,1.35,1.0
ECO00385,5472.9,8.97,12.99,210.377,38.516,5713.7,1.18,1.0
ECO00386,6868.6,8.47,10.77,201.489,38.597,6868.6,1.38,1.0
ECO00387,4254.8,8.73,12.11,221.257,38.664,4480.4,1.46,1.0
ECO00388,4997.4,8.57,11.55,173.661,15.622,5064.3,1.42,1.0
ECO00389,4020.0,8.45,10.8,133.18,38.728,4020.0,1.41,1.0
ECO00390,4478.0,8.61,10.77,221.82,38.888,4478.0,1.48,1.0
ECO00391,6361.1,9.31,10.98,144.291,38.912,6361.1,1.03,1.0
ECO00392,2632.6,8.95,13.23,207.408,40.063,2674.7,1.23,1.0
ECO00393,4714.5,8.37,11.52,235.607,40.105,4694.2,1.51,1.0
ECO00394,4907.5,8.45,10.76,192.701,40.304,4907.5,1.46,1.0
ECO00395,5063.4,8.27,10.75,136.051,41.183,5063.4,1.59,1.0
ECO00396,4400.5,8.93,10.89,142.138,41.392,4400.5,1.11,1.0
ECO00397,5530.2,8.39,11.61,217.411,41.963,5532.9,1.4,1.0
ECO00398,6740.6,8.47,10.76,180.295,15.626,6740.6,1.51,1.0
ECO00399,5726.5,8.87,13.04,220.691,42.003,5678.5,1.26,1.0
ECO00400,5600.8,8.51,10.83,220.415,42.005,5600.8,1.3,1.0
ECO00401,2770.1,8.61,10.85,206.145,42.17,2770.1,1.21,1.0
ECO00402,5483.6,8.61,13.24,232.462,42.749,5722.1,1.41,1.0
ECO00403,6936.4,8.59,10.76,153.878,43.215,6936.4,1.4,1.0
ECO00404,5378.4,8.77,10.93,228.088,43.372,5378.4,1.1,1.0
ECO00405,5857.0,8.49,10.75,161.629,43.44,5857.0,1.55,1.0
ECO00406,5124.0,8.21,10.77,150.434,43.752,5124.0,1.54,1.0
ECO00407,4814.0,8.77,10.77,148.057,43.864,4814.0,1.33,1.0
ECO00408,3366.3,8.93,10.75,176.733,15.94,3366.3,1.38,1.0
ECO00409,5184.7,8.21,10.79,172.549,44.455,5184.7,1.43,1.0
ECO00410,5062.5,8.79,10.76,199.35,44.587,5062.5,1.34,1.0
ECO00411,4291.4,8.83,10.9,139.648,44.597,4291.4,1.11,1.0
ECO00412,6496.6,8.45,10.76,166.284,46.341,6496.6,1.49,1.0
ECO00413,4812.2,8.51,10.79,215.663,46.523,4812.2,1.44,1.0
ECO00414,4366.6,8.61,10.77,134.051,46.889,4366.6,1.43,1.0
ECO00415,6239.1,8.77,10.79,230.882,46.903,6239.1,1.33,1.0
ECO00416,6165.1,8.71,12.88,164.629,24.364,6198.2,1.28,1.0
ECO00417,5512.9,8.45,10.77,168.177,48.054,5512.9,1.53,1.0
ECO00418,6643.0,8.63,10.78,163.75,48.254,6643.0,1.33,1.0
ECO00419,4902.7,8.31,10.76,197.696,48.424,4902.7,1.46,1.0
ECO00420,4662.8,8.31,11.31,142.014,48.527,4757.5,1.41,1.0
ECO00421,4262.3,8.81,10.8,152.119,48.579,4262.3,1.24,1.0
ECO00422,5645.0,8.19,10.76,179.167,49.451,5645.0,1.63,1.0
ECO00423,6960.3,8.17,10.77,154.997,49.451,6960.3,1.49,1.0
ECO00424,6970.6,8.17,10.77,228.493,33.14,6970.6,1.46,1.0
ECO00425,6384.1,8.41,10.76,164.115,24.569,6384.1,1.58,1.0
ECO00426,4437.5,8.47,10.78,151.355,47.666,4437.5,1.38,1.0
ECO00427,3853.2,8.45,10.77,130.987,1.584,3853.2,1.39,1.0
ECO00428,6266.7,8.55,10.75,163.115,-0.607,6266.7,1.44,1.0
ECO00429,4698.2,8.31,10.78,162.199,-0.346,4698.2,1.37,1.0
ECO00430,6279.9,8.93,11.86,146.283,0.064,6302.5,1.49,1.0
ECO00431,5852.8,8.79,12.04,182.764,0.624,5960.5,1.29,1.0
ECO00432,5849.7,8.61,10.79,176.804,2.534,5849.7,1.3,1.0
ECO00433,5482.6,8.61,10.76,195.214,2.925,5482.6,1.41,1.0
ECO00434,6942.3,8.45,10.75,204.884,2.981,6942.3,1.47,1.0
ECO00435,6475.5,8.23,10.76,227.653,3.309,6475.5,1.48,1.0
ECO00436,6797.3,8.45,10.77,156.38,0.381,6797.3,1.47,1.0
ECO00437,6314.9,8.89,10.77,156.351,-0.253,6314.9,1.3,1.0
ECO00438,6822.1,8.57,11.72,181.973,13.566,6802.8,1.41,1.0
ECO00439,6916.2,8.55,11.58,156.011,0.208,6853.9,1.53,1.0
ECO00440,6693.6,8.77,10.78,172.193,1.618,6693.6,1.43,1.0
ECO00441,6691.8,8.57,10.83,201.998,2.994,6691.8,1.27,1.0
ECO00442,6681.3,8.91,12.07,175.061,25.324,6703.4,1.32,1.0
ECO00443,6073.8,8.55,10.81,158.116,3.914,6073.8,1.29,1.0
ECO00444,6582.9,8.67,11.91,168.334,3.62,6587.1,1.44,1.0
ECO00445,3915.5,8.73,10.77,130.236,37.295,3915.5,1.47,1.0
ECO00446,6735.0,8.53,10.8,130.889,37.505,6735.0,1.32,1.0
ECO00447,4273.3,8.53,11.45,137.907,46.677,4284.4,1.42,1.0
ECO00448,4527.0,8.31,13.05,147.913,44.319,4720.4,1.37,1.0
ECO00449,6956.0,8.69,10.78,154.687,44.632,6956.0,1.38,1.0
ECO00450,6659.9,9.17,12.37,163.599,47.48,6680.5,1.11,1.0
ECO00451,6743.4,8.55,10.75,163.69,48.058,6743.4,1.45,1.0
ECO00452,6725.2,8.55,10.76,225.249,25.479,6725.2,1.48,1.0
ECO00453,6550.1,8.53,10.79,166.156,47.528,6550.1,1.34,1.0
ECO00454,3611.3,8.51,10.85,187.521,49.611,3611.3,1.22,1.0
ECO00455,6131.5,8.97,10.76,131.365,28.034,6131.5,1.37,1.0
ECO00456,6641.8,8.39,10.78,137.721,31.429,6641.8,1.38,1.0
ECO00457,6357.8,8.23,13.89,139.954,33.533,6780.8,1.5,1.0
ECO00458,6413.6,10.35,12.28,140.401,34.474,6413.6,1.0,1.0
ECO00459,6132.5,9.03,12.82,157.765,25.914,6062.0,1.3,1.0
ECO00460,6632.6,8.97,10.76,140.461,33.905,6632.6,1.43,1.0
ECO00461,6438.5,8.95,11.54,140.491,33.074,6329.8,1.47,1.0
ECO00462,6824.5,9.09,10.75,153.743,38.104,6824.5,1.4,1.0
ECO00463,6905.0,8.45,10.75,153.826,41.179,6905.0,1.53,1.0
ECO00464,6689.1,8.55,10.77,162.592,45.656,6689.1,1.5,1.0
ECO00465,6563.8,8.71,13.22,166.133,45.111,6550.2,1.32,1.0
ECO00466,6322.3,8.43,10.81,167.724,42.374,6322.3,1.39,1.0
ECO00467,5319.3,8.49,10.77,213.61,26.082,5319.3,1.48,1.0
ECO00468,5654.7,8.73,10.81,219.136,41.422,5654.7,1.23,1.0
ECO00469,4041.1,8.65,10.76,138.956,18.943,4041.1,1.39,1.0
ECO00470,4429.2,8.87,11.09,188.009,49.632,4429.2,1.13,1.0
ECO00471,3580.1,8.75,10.81,136.764,3.818,3580.1,1.35,1.0
ECO00472,6965.6,8.67,10.76,138.237,35.295,6965.6,1.5,1.0
ECO00473,5627.3,8.91,11.3,139.974,33.7,5688.0,1.23,1.0
ECO00474,6072.2,9.03,10.79,194.419,26.205,6072.2,1.28,1.0
ECO00475,6953.5,9.21,11.18,140.058,32.701,6893.7,1.35,1.0
ECO00476,4194.1,8.43,10.76,140.887,39.851,4194.1,1.42,1.0
ECO00477,5430.1,9.01,10.83,145.539,40.219,5430.1,1.22,1.0
ECO00478,6111.2,8.55,10.78,145.958,34.991,6111.2,1.5,1.0
ECO00479,6917.6,8.63,12.11,148.891,37.587,6787.6,1.47,1.0
ECO00480,6541.5,8.35,11.27,151.631,2.483,6539.9,1.59,1.0
ECO00481,6793.6,8.47,10.8,156.029,37.514,6793.6,1.39,1.0
ECO00482,5171.7,8.65,10.77,206.906,26.486,5171.7,1.44,1.0
ECO00483,6949.3,8.23,10.95,157.884,44.885,6912.4,1.65,1.0
ECO00484,6869.4,8.41,10.76,158.143,40.795,6869.4,1.48,1.0
ECO00485,6934.7,8.61,11.9,163.487,46.519,6753.4,1.51,1.0
ECO00486,6417.2,8.35,10.75,172.25,3.854,6417.2,1.46,1.0
ECO00487,5801.3,8.35,10.77,178.043,48.893,5801.3,1.42,1.0
ECO00488,7000.6,8.37,11.74,182.635,44.601,6973.6,1.41,1.0
ECO00489,6848.6,8.37,10.77,184.831,41.538,6848.6,1.4,1.0
ECO00490,6224.1,8.35,11.54,185.73,3.132,6217.6,1.58,1.0
ECO00491,3551.6,8.49,10.75,180.063,26.496,3551.6,1.45,1.0
ECO00492,6423.1,8.55,10.85,187.315,41.473,6423.1,1.24,1.0
ECO00493,4818.9,8.77,10.81,191.624,47.495,4818.9,1.29,1.0
ECO00494,5996.2,8.57,11.4,199.131,3.06,5972.7,1.41,1.0
ECO00495,6690.4,8.37,11.16,205.071,3.84,6706.8,1.48,1.0
ECO00496,5457.1,8.71,10.84,210.66,39.351,5457.1,1.22,1.0
ECO00497,6769.2,8.57,10.76,212.981,37.15,6769.2,1.38,1.0
ECO00498,4197.8,8.43,10.81,224.869,39.179,4197.8,1.4,1.0
ECO00499,5719.4,8.41,10.75,227.075,42.575,5719.4,1.57,1.0
ECO00500,4882.1,8.47,10.79,147.012,26.66,4882.1,1.34,1.0
ECO00501,5838.7,8.87,10.85,235.778,35.544,5838.7,1.16,1.0
ECO00502,6750.6,8.71,10.78,139.065,34.722,6750.6,1.4,1.0
ECO00503,6647.0,8.59,10.96,148.976,37.395,6720.0,1.52,1.0
ECO00504,6590.3,8.49,10.79,154.126,39.078,6590.3,1.4,1.0
ECO00505,5491.6,8.41,10.75,161.167,2.259,5491.6,1.57,1.0
ECO00506,6445.9,8.45,10.76,163.133,39.725,6445.9,1.56,1.0
ECO00507,6687.9,8.53,10.98,171.985,3.711,6553.2,1.36,1.0
ECO00508,6808.9,8.55,10.79,184.749,48.871,6808.9,1.46,1.0
ECO00509,5679.0,8.53,11.49,159.947,26.747,5725.5,1.23,1.0
ECO00510,4113.0,8.57,10.78,186.123,48.553,4113.0,1.42,1.0
ECO00511,6634.8,8.43,10.95,201.231,3.549,6573.7,1.54,1.0
ECO00512,6359.4,8.59,10.75,204.183,3.276,6359.4,1.57,1.0
